add,298864,8,298865
add,298866,5,298867
add,298868,8,298869
add,298870,0,298871
add,298872,2,298873
add,35379,3,169057
add,298874,2,270142
add,298875,6,298876
add,298877,5,298878
add,298879,0,298880
add,298881,3,163442
add,298882,6,298883
add,298884,0,298885
add,35688,7,298886
add,298887,2,298888
add,270134,5,298889
add,298890,1,298891
add,298892,0,298893
add,298894,0,298895
add,298896,11,298897
add,129207,5,298898
add,298899,1,12352
add,298900,7,298901
add,116967,2,298883
add,298902,7,298901
add,298903,0,298904
add,298905,0,298895
add,298906,0,298907
add,298908,5,298909
add,298910,6,169230
add,298911,0,298912
add,298913,1,298914
add,298915,5,298916
add,298917,0,298918
add,298919,0,298920
add,298921,2,177214
add,298922,6,298923
add,298924,1,298925
add,17875,4,229750
add,298881,5,164492
add,298926,0,298927
add,8957,2,209975
add,298928,0,238141
add,298929,0,298930
add,298931,4,298932
add,298933,5,298934
add,298935,0,298936
add,298937,0,298938
add,298939,0,298940
add,114449,2,298941
add,298942,4,298943
add,48920,4,246169
add,298932,0,298944
add,298945,5,168564
add,43955,9,229564
add,298946,5,298916
add,298947,0,298948
add,298949,0,298950
add,298945,5,163900
add,298951,1,164264
add,298952,3,298942
add,55730,9,272514
add,298953,2,298954
add,23478,9,298955
add,298956,4,298957
add,22984,2,209975
add,298958,0,298959
add,298960,11,298961
add,163625,2,298962
add,298963,0,298964
add,190343,0,298965
add,298966,3,298938
add,298967,0,298968
add,298969,1,282315
add,298970,0,298971
add,246732,6,298972
add,298973,0,298974
add,298975,6,298972
add,298976,4,298977
add,298978,6,99081
add,37884,1,298979
add,124105,0,298980
add,298981,0,38700
add,298982,0,205251
add,298983,8,45816
add,298984,4,298985
add,298986,9,298987
add,298988,1,298989
add,298990,4,298991
add,298992,0,7343
add,191058,4,298993
add,298896,7,298994
add,298995,6,298876
add,207553,2,298996
add,298997,0,298998
add,298999,4,299000
add,299001,8,298865
add,299002,0,298959
add,299003,0,298927
add,299004,0,298907
add,299005,2,298954
add,299006,1,299007
add,299008,0,298964
add,299009,6,299010
add,299011,1,299012
add,298930,4,299013
add,299014,0,299015
add,299016,3,164359
add,298629,0,299017
add,299018,0,299019
add,299020,5,299021
add,299022,1,298891
add,299023,0,299024
add,299025,1,24163
add,299026,2,299027
add,298945,5,167952
add,299028,7,207001
add,299029,2,299030
add,180969,6,299031
add,299032,0,205301
add,299033,7,299034
add,299035,1,299036
add,298968,2,299037
add,299038,0,298930
add,298866,3,299039
add,299040,0,298918
add,299041,6,299042
add,299043,2,299044
add,299045,0,299046
add,298872,1,299047
add,299048,0,299049
add,299050,2,260236
add,299051,5,38709
add,299052,0,299053
add,299054,0,299055
add,299056,0,91347
add,299057,0,299058
