add,51938,1,234612
add,287752,3,287753
add,287754,3,164411
add,287755,2,240003
add,287756,2,287757
add,287758,4,287759
add,287760,0,287761
add,287762,5,287763
add,259376,9,287764
add,287765,3,287753
add,287766,3,96351
add,287767,0,287768
add,75384,1,287769
add,166018,1,181849
add,287770,7,134728
add,24488,1,287771
add,287772,5,178920
add,87738,6,216195
add,287773,4,287774
add,281954,9,287775
add,287776,0,287777
add,287778,5,287778
add,287779,6,225505
add,287780,0,287781
add,287782,1,287783
add,287784,9,287764
add,243262,0,287785
add,287786,6,287787
add,287788,1,287789
add,287790,1,174609
add,287791,4,287792
add,287793,5,225245
add,287794,1,287795
add,199596,0,287796
add,259214,4,287797
add,164291,2,287798
add,13477,1,234612
add,287799,11,186527
add,287800,11,173616
add,287801,8,287802
add,287803,0,231666
add,164173,6,287804
add,29719,6,281302
add,287766,3,164796
add,287805,3,245354
add,287806,0,287807
add,5302,5,287808
add,287809,2,174144
add,27107,5,287810
add,287811,0,287780
add,287812,3,169358
add,287796,5,183025
add,287813,0,287814
add,287815,0,287816
add,37884,6,281302
add,287817,0,287818
add,287819,5,285002
add,287820,2,287821
add,287822,0,287823
add,287824,0,285126
add,23748,3,287825
add,287826,6,287827
add,7537,3,287828
add,287829,0,246387
add,287830,4,287831
add,246754,0,287832
add,287833,6,39974
add,287834,2,287835
add,287836,6,287787
add,287837,0,287838
add,287839,0,287840
add,287841,0,287842
add,287843,11,248022
add,287844,0,287845
add,42975,6,287846
add,287847,0,114153
add,287848,6,250747
add,287849,1,287850
add,287851,12,287852
add,287853,3,287854
add,287855,0,287856
add,287857,0,287858
add,287859,5,287860
add,287861,0,287862
add,287863,7,287864
add,287865,7,287866
add,287867,1,287868
add,287869,6,287870
add,287871,1,287872
add,287873,0,287874
add,287875,0,287876
add,287877,1,287878
add,287879,0,181233
add,287880,1,287881
add,287882,0,287883
add,287884,5,287885
add,287886,9,287887
add,287888,0,287889
add,287890,4,287891
add,287892,1,168127
add,287893,1,62396
add,287894,1,33510
add,287780,1,287895
add,247637,6,287896
add,287773,11,287897
add,287898,0,287899
add,287900,0,287901
add,287902,11,287903
add,287904,4,287905
add,287906,0,287907
add,287908,0,287909
add,287910,3,287753
add,287911,0,287912
add,287913,0,287914
add,25748,3,287915
add,287916,8,287775
add,287917,0,287918
add,287919,0,287920
add,287921,2,287922
add,287923,1,287924
add,287925,4,287778
add,287926,0,287927
add,287928,1,287929
add,287930,0,287931
add,287932,0,31937
add,287933,3,287934
add,287935,0,227421
add,287756,2,287798
add,186674,0,287936
add,287937,0,287938
add,287939,0,287940
add,287941,1,287942
add,287943,2,287944
add,287945,4,287759
add,287768,11,287946
add,287947,0,287948
add,287949,3,264298
add,287950,4,287951
add,184870,5,287952
add,287953,3,287954
add,287955,2,287956
add,287957,2,287958
add,287772,9,183388
add,287959,0,287960
add,190547,5,287961
add,287962,0,287963
add,287964,4,287965
add,287966,0,5057
add,211605,1,287771
add,164681,2,287967
add,287968,4,287969
add,287970,0,287971
add,287972,0,287973
add,287974,7,287975
add,287976,0,287977
add,287978,3,231573
add,287979,0,287980
add,287981,0,287982
add,287983,0,287984
add,287985,9,287986
add,287987,0,287988
add,287989,0,287990
add,287991,0,287805
add,287992,4,287993
add,287994,3,287995
add,287996,1,287997
add,287998,0,287816
add,287999,2,288000
add,288001,4,288002
add,288003,0,202504
add,288004,1,288005
add,288006,7,288007
add,288008,0,287761
add,288009,3,177702
add,288010,0,288011
add,288012,2,288013
add,288014,0,224817
add,288015,0,288016
add,288017,6,288018
add,288019,3,288020
add,288021,1,287810
add,288022,0,231368
add,288023,6,228046
add,288024,11,200773
add,288025,8,288026
add,164198,1,288027
add,288028,1,288029
add,288030,1,187039
add,288031,0,288032
add,288033,2,170000
add,288034,1,287795
add,25296,0,288035
add,288036,4,288037
add,288038,2,288039
add,287974,6,288040
add,288041,11,288042
add,287901,1,288043
add,288044,2,288045
add,93663,2,288046
add,287934,3,176358
add,153358,2,288047
add,288048,0,287816
add,287826,2,167450
add,288019,5,288049
add,53432,0,288050
add,287796,2,197660
add,288051,6,287835
add,31133,4,267876
add,288052,2,287922
add,48547,6,181849
add,17194,5,288053
add,254544,3,288054
add,288055,0,288056
add,288057,2,13667
add,288058,0,288059
add,171370,9,288060
add,287793,3,163857
add,288061,11,287946
add,164564,5,287878
add,288062,0,288063
add,288064,3,288065
add,250071,6,287846
add,287871,1,288066
add,288067,6,288068
add,23096,0,288069
add,287907,1,288070
add,288071,5,205329
add,287994,3,164359
add,288038,1,288072
add,288073,1,287795
add,287812,3,174444
add,288074,3,164598
add,287849,4,91708
add,287780,6,99763
add,84296,6,281302
add,288075,3,287940
add,288076,4,287891
add,55108,2,288077
add,288078,0,288032
add,288079,4,287969
add,288080,0,288081
add,287923,1,288082
add,288083,9,175893
add,287832,4,246754
add,30690,5,169241
add,138864,6,287804
add,288084,0,287927
add,50892,6,287944
add,287964,7,288085
add,288086,2,287958
add,40334,10,287810
add,117612,3,287828
add,13898,3,287863
add,288087,0,288088
add,288089,0,288090
add,288091,6,170076
add,288092,3,288093
add,287874,1,229120
add,287884,3,164443
add,287921,2,288094
add,288095,0,287914
add,288096,0,287995
add,288057,5,177428
add,64515,0,288097
add,288098,2,287922
add,287986,0,38994
add,287785,2,179456
add,288099,0,288021
add,287755,9,14295
add,288100,0,287927
add,164681,1,287769
add,288101,1,288027
add,274567,8,288102
add,288103,0,287869
add,288104,0,287914
add,288105,0,288106
add,287924,0,206415
add,288107,0,288016
add,287780,1,288108
add,287907,1,175659
add,35379,1,234612
add,11573,3,272707
add,288109,1,288110
add,287801,5,288111
add,9452,2,288112
add,191047,0,287980
add,288113,9,288114
add,288115,3,288065
add,288033,2,204437
add,288116,6,288013
add,288117,11,287903
add,288118,12,288119
add,288120,0,288121
add,288122,0,287894
add,24488,11,229740
add,4612,12,288123
add,288124,4,288059
add,214843,0,288032
add,288017,2,288018
add,288125,0,288126
add,288127,5,288128
add,288013,0,288129
add,288130,0,288131
add,288132,0,288133
add,288134,0,288135
add,163850,6,288136
add,288137,1,156588
add,258233,8,288102
add,180863,3,288138
add,288139,3,177913
add,288140,3,287954
add,165661,3,288141
add,287770,6,288142
add,288143,4,288144
add,288145,0,288146
add,288147,2,288148
add,288149,5,288150
add,287905,0,236919
add,287766,3,180318
add,287945,4,288151
add,17875,6,281302
add,287923,9,281410
add,288152,0,288153
add,288154,0,288041
add,288155,3,288156
add,288157,4,288158
add,288159,5,288160
add,94219,3,288035
add,288161,0,288106
add,288162,0,201464
add,114124,1,288163
add,288164,1,288029
add,288165,0,288166
add,245071,0,288050
add,288167,11,287897
add,180863,6,287917
add,45967,0,288138
add,51938,3,272707
add,288168,0,287816
add,288169,11,287946
add,287859,5,288170
add,287863,6,38863
add,164678,4,288171
add,288172,0,287761
add,287800,6,213074
add,287800,5,179177
add,287907,2,288173
add,288174,2,287798
add,288175,0,288176
add,287826,1,10
add,176159,3,288177
add,288178,5,176973
add,288179,4,288180
