add,168877,8,168878
add,168879,4,168880
add,168881,5,70862
add,168882,2,163742
add,168883,2,168884
add,4011,3,168885
add,168886,0,164172
add,25748,11,168887
add,41174,6,168888
add,168889,2,163962
add,168890,5,168891
add,168892,0,163549
add,168893,5,168894
add,168895,0,163801
add,168896,0,168897
add,168898,5,168898
add,168899,6,168900
add,168901,5,168902
add,168903,6,168904
add,168905,0,168906
add,168907,1,168908
add,168909,11,168910
add,168911,4,168912
add,168913,1,168914
add,38905,10,168915
add,168916,3,168917
add,168918,2,50481
add,168919,0,168920
add,168921,1,168922
add,168923,1,168924
add,168925,12,168926
add,168927,0,168928
add,168929,8,168930
add,37884,3,168885
add,168931,5,168898
add,168932,0,168933
add,168934,0,168935
add,168936,5,168937
add,99520,0,168938
add,168939,0,168940
add,168941,1,168942
add,168943,0,168944
add,168945,3,168946
add,168947,5,137475
add,168948,9,168949
add,25360,2,168950
add,168951,1,168952
add,168953,2,168954
add,168955,2,168956
add,37685,9,168957
add,168958,1,168959
add,168960,5,60007
add,168961,2,168962
add,168963,1,163332
add,168964,0,168965
add,168966,6,168967
add,168968,4,168969
add,168970,4,168971
add,168972,5,168973
add,168974,5,168975
add,168976,9,168977
add,168978,6,168979
add,168980,4,168981
add,168982,7,168983
add,35712,5,168984
add,168985,6,168986
add,168987,1,168988
add,168989,1,168990
add,168991,4,168992
add,168993,5,167841
add,168994,0,168995
add,168996,0,18224
add,168997,1,10796
add,168893,5,168998
add,168999,7,169000
add,169001,6,169002
add,169003,6,169004
add,169005,0,169006
add,169007,0,20090
add,169008,6,169009
add,169010,0,169011
add,169012,0,169013
add,169014,1,169015
add,169016,5,169017
add,169018,5,169019
add,169020,2,169021
add,169022,0,169023
add,169024,0,169025
add,169026,8,169027
add,169028,0,169029
add,169030,0,169031
add,64288,5,169032
add,169033,2,169034
add,169035,11,166263
add,169036,5,169037
add,169038,1,169039
add,169040,2,169041
add,169042,4,169043
add,169044,9,169045
add,80555,1,169046
add,169047,0,169048
add,169049,0,169050
add,169051,7,169052
add,169053,6,169054
add,169055,5,169056
add,35379,3,169057
add,169058,7,169059
add,169060,3,53126
add,169061,2,169062
add,169063,4,169064
add,169065,5,169066
add,169067,5,169068
add,169069,6,169070
add,169071,1,169072
add,164440,10,169073
add,169074,2,169075
add,169076,5,169077
add,169078,2,169079
add,169080,1,169081
add,169082,0,169083
add,169084,0,169085
add,169086,5,169087
add,169088,0,169089
add,169090,2,169091
add,169092,4,169093
add,169094,1,169095
add,169096,5,169002
add,169097,9,169098
add,169099,1,169100
add,62071,9,169101
add,169102,1,169103
