add,171095,3,175437
add,175438,2,175439
add,175440,1,175441
add,175442,4,175443
add,175444,1,175445
add,175446,9,175447
add,175448,4,175449
add,175450,7,175451
add,175452,6,175453
add,175454,0,175455
add,175456,0,175457
add,175458,5,175459
add,175460,5,175461
add,175462,6,175463
add,175464,0,175465
add,175466,0,175467
add,175468,0,169245
add,175469,0,175470
add,175471,8,175472
add,175473,9,175474
add,175475,0,169238
add,175476,0,36843
add,175477,3,169137
add,175478,0,175479
add,175480,6,175481
add,175482,6,175483
add,175484,0,175485
add,175486,6,166330
add,175487,4,175488
add,166706,3,175489
add,175490,6,175491
add,175492,6,175493
add,175494,4,175495
add,175496,2,175497
add,175498,1,170237
add,175499,2,175500
add,175501,1,175502
add,175503,11,164834
add,175504,0,175505
add,175506,0,175507
add,175508,1,175509
add,175510,1,175511
add,175512,5,175513
add,175514,9,166947
add,175515,0,99006
add,175516,2,175517
add,175518,9,175497
add,175519,9,175520
add,175521,0,175522
add,175523,0,175524
add,37568,5,175525
add,175526,4,175527
add,164681,2,175528
add,175529,7,175530
add,175531,3,175532
add,175533,3,175534
add,175535,2,175536
add,175537,4,175538
add,175539,11,175540
add,175541,11,115735
add,175542,11,175543
add,175544,4,175545
add,175546,2,175547
add,175548,0,175549
add,175550,1,23084
add,175551,3,175552
add,175553,4,175554
add,175555,5,175555
add,175556,10,175557
add,175558,0,175559
add,175560,1,175561
add,47716,3,175562
add,175563,5,175564
add,175565,0,175566
add,175567,0,175568
add,175569,5,175570
add,5136,2,175571
add,175572,1,175573
add,175574,0,175575
add,175576,1,175577
add,175578,2,175579
add,175580,3,175581
add,175582,0,175583
add,175584,6,175585
add,175586,0,175587
add,163625,6,175588
add,175589,3,165980
add,175590,5,175591
add,175592,5,175593
add,175594,6,175595
add,61046,3,175596
add,175597,1,175598
add,175599,0,175600
add,175601,1,175602
add,175603,0,175604
add,175605,2,175606
add,175607,0,166745
add,175608,5,19823
add,175609,1,175610
add,175611,2,175612
add,175613,3,175437
add,175614,1,175615
add,175616,1,175617
add,175618,4,175619
add,175620,9,175621
add,175622,1,168529
add,175623,0,175624
add,175625,0,175626
add,175627,1,175628
add,175629,7,175630
add,83863,5,175525
add,175631,1,175632
add,175633,1,175634
add,175635,0,175636
add,171370,5,175637
add,175638,0,175639
add,175640,0,175641
add,43955,3,175642
add,175643,4,175644
add,175645,9,175646
add,175647,5,175648
add,175649,2,175650
add,175651,1,175652
add,84296,2,175653
add,175654,0,175655
add,175656,0,175657
add,175658,1,175659
add,175660,1,175661
add,175662,0,175663
add,175664,0,175665
add,175666,5,175667
add,175668,2,175669
add,175670,4,175671
add,175672,1,175673
add,175674,5,175675
add,165359,4,175676
add,175677,6,175678
add,175679,0,175680
add,175681,5,175682
add,175683,1,107873
add,17433,1,175684
add,175685,5,175686
add,175687,10,175688
add,175689,1,175690
add,164770,6,175691
add,175692,1,175693
add,175694,9,175456
add,175695,0,175696
add,175697,5,175698
add,175699,6,175700
add,175701,0,175702
add,175703,1,175704
add,175705,2,175706
add,175707,1,175708
add,168587,2,175500
add,175709,1,175710
add,175711,1,175610
add,175712,5,175593
add,175713,4,175714
add,175715,0,175716
add,12920,2,175717
add,175718,5,175648
add,175719,11,175720
add,175721,9,175722
add,175723,0,175534
add,175539,5,164931
add,175724,2,175725
add,175514,2,175726
add,175486,5,154973
add,175727,6,175483
add,175563,2,15725
add,175728,1,175729
add,175446,0,175730
add,175731,9,175732
add,175733,2,175734
add,175735,9,175736
add,87738,6,175737
add,175738,1,175739
add,175740,0,175583
add,175741,0,175742
add,175743,6,175722
add,175744,0,175480
add,175745,0,175746
add,50872,5,175747
add,175748,1,175749
add,175750,5,164590
add,175751,3,175489
add,175752,5,175753
add,175754,5,175755
add,175756,1,175598
add,175757,0,175758
add,175759,9,175474
add,175760,0,175724
add,175761,5,175762
add,175703,11,175763
add,175764,0,175765
add,175766,4,175767
add,175460,5,175768
add,175769,4,175770
add,175771,1,175772
add,175773,9,175736
add,175774,4,175775
add,175776,5,175777
add,175778,5,96351
add,175779,0,175780
add,175781,5,175782
add,175783,9,175784
add,175785,0,2006
add,175786,3,175787
add,175788,3,175789
add,58997,1,175790
add,175700,0,175791
add,175792,1,175793
add,175794,3,175795
add,175796,11,175797
add,8957,7,175798
add,175683,4,175799
add,175800,6,175801
add,175802,0,175803
add,175804,5,175805
add,175611,6,175806
add,114308,3,175614
add,175807,1,175808
add,57462,2,175809
add,175810,6,175811
add,175812,0,175813
add,175814,1,175815
add,175816,4,22678
add,175817,3,175818
add,175819,0,175820
add,175821,5,166725
add,175822,5,175762
add,175823,0,175824
add,175825,7,175826
add,34587,5,175827
add,45749,6,175828
add,175829,0,175824
add,175830,0,175831
add,175488,0,175832
add,175833,5,175667
add,175834,5,175835
add,175836,1,175837
add,175838,0,175839
add,175840,2,175841
add,175821,5,175767
add,175842,6,175843
add,58727,6,175844
add,175845,4,175846
add,175847,5,175848
add,175849,7,175850
add,175851,5,175593
add,175852,0,175853
add,66420,4,175854
add,164384,5,175855
add,175856,0,175857
add,175849,1,175858
add,121643,3,175859
add,175683,2,175860
add,175861,0,175465
add,66420,3,175862
add,175863,2,175864
add,17875,2,175865
add,175458,5,164957
add,175866,2,175867
add,175868,0,166200
add,175869,1,175870
add,175871,6,175588
add,175872,12,175873
add,175558,0,175874
add,175875,2,175876
add,175877,9,175736
add,175719,1,175878
add,175879,2,175880
add,175881,6,175882
add,45749,2,175828
add,175883,8,175884
add,175885,1,175886
add,175887,3,175795
add,175888,2,175706
add,175889,1,175634
add,175890,0,175891
add,175892,9,175893
add,175568,9,175894
add,175895,6,175772
add,175896,1,113789
add,175897,1,175837
add,175898,0,175529
add,175563,2,175899
add,175554,0,175900
add,175901,0,175780
add,175902,5,170605
add,175557,0,175903
add,175904,6,175905
add,175906,1,175907
add,175908,4,175909
add,175910,1,175598
