add,53077,3,187450
add,187451,0,187452
add,14635,2,187453
add,187454,0,178277
add,187455,2,187456
add,29609,1,169206
add,187457,1,47042
add,61046,1,187458
add,114449,6,169762
add,169285,2,169362
add,62071,9,169101
add,87738,4,169783
add,187459,1,187460
add,187461,1,187462
add,187463,5,165087
add,187464,0,187465
add,187466,3,182234
add,187467,4,181976
add,187468,0,181823
add,187469,4,187470
add,187471,0,181716
add,187472,2,65820
add,187473,0,181717
add,187474,0,181943
add,187475,5,187476
add,187477,0,187478
add,187479,3,187480
add,187481,0,187482
add,187483,2,187484
add,187485,5,187486
add,177221,2,187487
add,187488,0,187489
add,187490,0,187491
add,13477,9,187492
add,187493,1,187494
add,187495,1,187496
add,187497,5,187498
add,39986,5,187499
add,187500,1,187501
add,187502,0,187503
add,187504,0,187505
add,187506,5,187456
add,187507,8,187508
add,187509,2,187510
add,187511,0,187512
add,21665,2,187513
add,187514,0,187515
add,187516,4,187517
add,187518,0,187519
add,187520,2,187521
add,187522,6,187523
add,187524,3,187525
add,187526,8,187527
add,187528,9,187529
add,187530,0,35849
add,187531,5,187532
add,187533,0,187534
add,187535,0,187536
add,187537,3,187538
add,187539,4,187540
add,187541,3,177702
add,187542,6,187543
add,187544,0,187545
add,187546,9,187547
add,187548,0,187549
add,15226,5,187550
add,187551,0,187552
add,187553,11,164834
add,187554,0,187555
add,187556,0,187557
add,187558,6,187559
add,187560,1,187561
add,187562,2,187563
add,187564,2,187565
add,187566,0,187567
add,187568,4,187569
add,187570,0,187571
add,101046,2,187572
add,187573,1,187574
add,187575,5,187576
add,187577,5,187578
add,187579,0,187580
add,187469,1,172979
add,187462,0,187581
add,187582,5,187583
add,187584,2,187585
add,50872,5,187586
add,187587,2,126109
add,187588,3,187589
add,187590,1,187591
add,187592,0,187593
add,187594,10,187595
add,187596,0,187597
add,187598,0,187599
add,187600,0,187601
add,187602,0,187603
add,187604,1,187605
add,168466,2,187585
add,187606,2,187607
add,187608,3,187609
add,187610,0,187450
add,187611,2,187612
add,186263,2,187613
add,187614,1,187615
add,187616,1,117763
add,187617,0,187618
add,187619,7,187620
add,19346,1,187621
add,187622,6,187623
add,187624,0,187625
add,187626,5,59710
add,187627,1,187628
add,187629,0,187630
add,187631,2,187632
add,187633,3,187634
add,187635,1,187636
add,187637,0,187638
add,187639,0,187640
add,187641,1,187642
add,187643,3,187644
add,187645,0,167067
add,68994,2,187646
add,187647,8,135525
add,187648,2,187649
add,187650,11,187651
add,187652,2,187653
add,187654,0,187655
add,187656,0,187657
add,187658,0,187659
add,187660,11,187661
add,187662,1,187663
add,187664,0,187665
add,187666,0,187667
add,187668,1,187669
add,187670,0,86279
add,187671,5,187672
add,187673,1,187674
add,187675,0,187676
add,187677,2,187678
add,187679,2,187680
add,187681,5,187682
add,2191,2,187683
add,187684,4,187685
add,187686,0,187687
add,187688,3,187689
add,187690,0,187691
add,187692,2,187693
add,187694,2,187695
add,7537,5,187696
add,187697,0,187698
add,187699,0,187700
add,187701,0,187702
add,187703,6,187704
add,187705,9,187706
add,187707,2,187708
add,187709,4,187710
add,187711,0,187712
add,187713,2,187714
add,187715,1,24980
add,187716,1,187717
add,12920,3,187718
add,187719,5,153554
add,187720,0,170538
add,187721,2,187722
add,187723,0,187724
add,187725,7,187726
add,7435,1,187583
add,48547,1,187727
add,101046,11,187728
add,37480,3,187729
add,101566,11,187728
add,75384,3,169202
add,187730,0,187731
add,187627,4,187732
add,187733,6,187706
add,187734,0,187735
add,187736,2,175936
add,101046,11,187737
add,187738,5,187739
add,30646,8,169727
add,187740,0,187679
add,48547,3,187741
add,25748,1,169326
add,187742,0,187520
add,187743,1,169994
add,175924,2,187607
add,187744,5,181719
add,187745,0,187746
add,187747,0,187673
add,165034,9,169101
add,187748,0,187667
add,56913,0,187702
add,187621,0,19346
add,187475,2,165515
add,78719,4,187540
add,187749,0,182199
add,187664,0,178137
add,187750,0,187738
add,187751,4,187752
add,182076,1,187753
add,187584,3,163678
add,187754,0,187755
add,187756,0,187757
add,187758,1,187636
add,187759,7,187760
add,187761,6,187762
add,187763,2,187764
add,187765,0,187766
add,187767,5,187768
add,187769,0,187770
add,187771,9,187772
add,187773,5,187714
add,187774,5,187775
add,187776,4,69091
add,187777,4,187778
add,187743,2,65820
add,187779,1,187780
add,187781,2,187559
add,187782,2,187783
add,187784,1,187785
add,187786,3,187787
add,187788,8,187789
add,89154,3,187790
add,187791,0,187792
add,17875,1,187793
add,187743,11,187737
add,128187,2,187572
add,187520,1,176978
add,52197,5,187794
add,187619,1,187795
add,37568,1,187458
add,187796,0,187757
add,187797,0,182147
add,187798,7,187799
add,187800,6,187801
add,187802,0,187803
add,187804,1,187805
add,187806,1,187807
add,12887,3,187808
add,187809,7,187810
add,187811,4,187812
add,187813,2,187678
add,187814,1,187805
add,75384,1,187815
add,187816,4,187817
add,187818,2,187819
add,187469,1,187820
add,64023,0,187534
add,187821,0,187625
add,187822,2,167130
add,187823,0,187824
add,187825,0,187826
add,187827,0,187828
add,187829,3,187826
add,187830,3,187831
add,187832,0,187833
add,187834,5,187835
add,187463,3,187836
add,187837,6,187838
add,187839,7,187840
add,187841,2,187559
add,187506,3,168225
add,187842,1,187843
add,187844,5,187845
add,187846,9,163561
add,187811,1,120122
add,187847,5,187576
add,187622,1,33510
add,187848,0,187849
add,187850,1,187785
add,187731,2,187851
add,187852,0,187833
add,187562,7,187853
add,187854,0,187855
add,187856,1,187785
add,30567,1,187727
