add,284663,4,284664
add,284665,2,245991
add,165599,3,284666
add,215682,5,284667
add,163670,6,266963
add,165942,1,38351
add,164305,6,166117
add,13477,6,163681
add,35379,3,169057
add,87738,4,169783
add,52197,7,163910
add,13477,1,284668
add,223241,6,284669
add,284670,3,284671
add,284672,1,284673
add,164674,1,284674
add,284675,4,284676
add,41194,5,177428
add,284677,0,284678
add,284679,1,284680
add,284681,9,284682
add,284683,1,284684
add,284685,4,284686
add,284687,0,284688
add,25360,7,215666
add,284689,4,284690
add,187846,4,276147
add,12209,1,284668
add,284691,3,284692
add,24488,2,246117
add,164610,1,194061
add,284693,3,284666
add,284694,7,231905
add,34111,0,284695
add,70815,2,239104
add,284696,1,284697
add,164983,2,284698
add,284699,5,284700
add,284701,6,220741
add,62424,2,269915
add,281042,5,284702
add,164722,5,204814
add,284703,0,284704
add,37884,9,219964
add,30301,11,266467
add,166354,1,204825
add,284701,4,69280
add,163699,4,204675
add,164963,2,269915
add,62071,6,284705
add,214674,4,210478
add,48547,2,278463
add,284706,0,284707
add,12920,8,243148
add,66420,3,250194
add,3555,2,284708
add,101046,3,193471
add,284709,4,284710
add,165360,7,215666
add,284711,2,284712
add,284713,0,284714
add,284715,4,284716
add,166018,1,224968
add,72304,3,224989
add,284717,0,284718
add,35379,9,284682
add,66420,3,229966
add,284719,1,284720
add,236753,1,234831
add,284721,3,284722
add,165790,2,234858
add,238945,2,239224
add,284723,1,284724
add,284725,12,284726
add,181266,11,167753
add,284727,11,284728
add,29719,1,266900
add,284729,3,284665
add,67098,2,239224
add,284730,1,230998
add,284731,5,165425
add,243800,3,243801
add,182076,5,284732
add,165066,4,243868
add,284733,1,284734
add,165603,4,284735
add,284736,0,284737
add,163904,4,248413
add,284738,1,284739
add,284740,3,284741
add,284742,0,284743
add,246027,8,243148
add,51938,1,245944
add,17875,4,284744
add,258480,5,220263
add,284745,7,284746
add,284747,0,284748
add,284749,7,284750
add,169229,2,284751
add,284752,5,170925
add,45120,11,270003
add,94219,4,273935
add,169285,9,284753
add,243298,4,276147
add,272586,3,272587
add,284754,3,175765
add,166554,3,273497
add,273384,6,273276
add,284755,0,284756
add,167138,4,277030
add,29609,3,278956
add,284757,0,280936
add,284758,4,284759
add,284760,0,284761
add,284762,3,281016
add,284763,0,284764
add,284765,11,284766
add,284767,11,284768
add,284769,1,284770
add,284771,0,284772
add,284773,0,284774
add,284775,4,284776
add,284777,5,284777
add,284778,8,284779
add,284780,0,284781
add,284782,7,284746
add,284783,0,284784
add,284785,2,284786
add,284787,5,284788
add,284789,7,415
add,284790,0,284791
add,284792,4,284793
add,284794,0,284795
add,284796,0,284797
add,284798,1,284799
add,284800,1,284708
add,284801,5,284802
add,284803,4,284804
add,284805,0,284741
add,284806,7,284807
add,284808,1,284669
add,284809,3,193683
add,284810,3,284811
add,284812,0,284813
add,284814,4,284815
add,284816,4,178499
add,284817,0,284678
add,284818,2,174307
add,284819,0,284820
add,284821,2,284822
add,284823,1,284673
add,284824,2,271207
add,284825,0,284826
add,284827,4,284828
add,166296,3,284722
add,284829,0,284727
add,284830,1,171105
add,284709,2,284831
add,284832,0,284833
add,15226,2,284834
add,284835,3,169881
add,284836,0,266972
add,284837,2,284838
add,284839,1,284840
